MergeFragID	Chr	Start	End	nGEMs	ec	rankSE	MED1	GEMtype	PGI	TSS	Gene	LocusLen
PC3DM+_anchor6053	chr17	41521935	41528621	11	FALSE	0	TRUE	ecTrans	P	KRT15;KRT19	KRT15;KRT19	6686
PC3DM+_anchor6054	chr17	41547712	41548982	1	FALSE	0	TRUE	ecTrans	G	.	LINC00974	1270
PC3DM+_anchor6055	chr17	41549291	41550056	1	FALSE	0	TRUE	ecTrans	G	.	LINC00974	765
PC3DM+_anchor6056	chr17	41665375	41666527	1	FALSE	0	TRUE	ecTrans	I	.	.	1152
PC3DM+_anchor6057	chr17	41688673	41690376	6	FALSE	0	TRUE	ecTrans	P	EIF1	EIF1	1703
PC3DM+_anchor6058	chr17	41690995	41694327	5	FALSE	0	FALSE	ecTrans	P	EIF1	EIF1	3332
PC3DM+_anchor6059	chr17	41734122	41735441	1	FALSE	0	FALSE	ecTrans	P	HAP1	HAP1	1319
PC3DM+_anchor6060	chr17	41771792	41774190	2	FALSE	0	FALSE	ecTrans	P	JUP	JUP	2398
PC3DM+_anchor6061	chr17	41793127	41794752	1	FALSE	0	TRUE	ecTrans	I	.	.	1625
PC3DM+_anchor6062	chr17	41800835	41802071	1	FALSE	0	FALSE	ecTrans	G	.	P3H4	1236
PC3DM+_anchor6063	chr17	41802312	41804612	2	FALSE	0	FALSE	ecTrans	G	.	P3H4	2300
PC3DM+_anchor6064	chr17	41811814	41812430	1	FALSE	0	TRUE	ecTrans	P	P3H4;FKBP10	FKBP10;P3H4	616
PC3DM+_anchor6065	chr17	41812767	41814436	1	FALSE	0	TRUE	ecTrans	P	P3H4;FKBP10	FKBP10;P3H4	1669
PC3DM+_anchor6066	chr17	41823272	41824050	1	FALSE	0	FALSE	ecTrans	G	.	FKBP10;NT5C3B	778
PC3DM+_anchor6067	chr17	41835558	41836568	1	FALSE	0	FALSE	ecTrans	P	NT5C3B;KLHL10	KLHL10;NT5C3B	1010
PC3DM+_anchor6068	chr17	41863559	41865230	3	FALSE	0	FALSE	ecTrans	P	KLHL11;AC125257.2	AC125257.2;ACLY;KLHL11	1671
PC3DM+_anchor6069	chr17	42019166	42020062	1	FALSE	0	TRUE	ecTrans	P	DNAJC7;NKIRAS2	DNAJC7;NKIRAS2	896
PC3DM+_anchor6070	chr17	42024483	42028138	4	FALSE	0	FALSE	ecTrans	P	ZNF385C	NKIRAS2;ZNF385C	3655
PC3DM+_anchor6071	chr17	42049751	42050696	1	FALSE	0	TRUE	ecTrans	P	C17orf113	C17orf113;ZNF385C	945
PC3DM+_anchor6072	chr17	42537361	42539722	1	FALSE	0	TRUE	ecTrans	P	NAGLU;AC067852.1	AC067852.1;NAGLU	2361
PC3DM+_anchor6073	chr17	42551166	42551865	1	FALSE	0	FALSE	ecTrans	P	HSD17B1	AC067852.1;AC067852.2;HSD17B1	699
PC3DM+_anchor6074	chr17	42565875	42567009	1	FALSE	0	TRUE	ecTrans	P	MLX	COASY;MLX	1134
PC3DM+_anchor6075	chr17	42573974	42575644	4	FALSE	0	FALSE	ecTrans	P	PSMC3IP;AC067852.5	AC067852.5;MLX;PSMC3IP	1670
PC3DM+_anchor6076	chr17	42578844	42580910	1	FALSE	0	FALSE	ecTrans	P	PSMC3IP;AC067852.5	AC067852.5;PSMC3IP;RETREG3	2066
PC3DM+_anchor6077	chr17	42607709	42609568	2	FALSE	0	TRUE	ecTrans	P	RETREG3;TUBG1	RETREG3;TUBG1	1859
PC3DM+_anchor6078	chr17	42667183	42668684	1	FALSE	0	FALSE	ecTrans	G	.	PLEKHH3;TUBG2	1501
PC3DM+_anchor6079	chr17	42674751	42676634	1	FALSE	0	TRUE	ecTrans	P	PLEKHH3	CCR10;PLEKHH3	1883
PC3DM+_anchor6080	chr17	42677117	42680009	5	FALSE	0	TRUE	ecTrans	P	PLEKHH3;CCR10;AC100793.2	AC100793.2;CCR10;PLEKHH3	2892
PC3DM+_anchor6081	chr17	42682342	42683649	1	FALSE	0	FALSE	ecTrans	P	CCR10;AC100793.2;CNTNAP1	AC100793.2;AC100793.3;CCR10;CNTNAP1	1307
PC3DM+_anchor6082	chr17	42745319	42746759	1	FALSE	0	TRUE	ecTrans	P	EZH1	EZH1	1440
PC3DM+_anchor6083	chr17	42773306	42783721	7	FALSE	0	TRUE	ecTrans	P	VPS25;WNK4	VPS25;WNK4	10415
PC3DM+_anchor6084	chr17	42834071	42835400	1	FALSE	0	FALSE	ecTrans	P	BECN1;PSME3	BECN1;PSME3	1329
PC3DM+_anchor6085	chr17	42964552	42965180	1	FALSE	0	TRUE	ecTrans	P	AARSD1	AARSD1;PTGES3L-AARSD1	628
PC3DM+_anchor6086	chr17	42996616	42998336	2	FALSE	0	TRUE	ecTrans	P	RPL27	RPL27	1720
PC3DM+_anchor6087	chr17	42999830	43001568	4	FALSE	0	FALSE	ecTrans	P	RPL27	RPL27	1738
PC3DM+_anchor6088	chr17	43001781	43004725	2	FALSE	0	FALSE	ecTrans	P	IFI35	IFI35;RPL27	2944
PC3DM+_anchor6089	chr17	43021393	43022035	1	FALSE	0	TRUE	ecTrans	P	VAT1	VAT1	642
PC3DM+_anchor6090	chr17	43022443	43024812	2	FALSE	0	TRUE	ecTrans	P	VAT1;RND2	RND2;VAT1	2369
PC3DM+_anchor6091	chr17	43170195	43171345	1	FALSE	0	TRUE	ecTrans	P	BRCA1;AC060780.1;NBR1	AC060780.1;BRCA1;NBR1	1150
PC3DM+_anchor6092	chr17	43360610	43362716	4	FALSE	0	TRUE	ecTrans	G	.	LINC00910	2106
PC3DM+_anchor6093	chr17	43366535	43372224	5	FALSE	0	TRUE	ecTrans	G	.	LINC00910	5689
PC3DM+_anchor6094	chr17	43542182	43546336	7	FALSE	0	TRUE	ecTrans	P	ETV4;DHX8	DHX8;ETV4	4154
PC3DM+_anchor6095	chr17	43546508	43547930	4	FALSE	0	TRUE	ecTrans	P	ETV4;DHX8	DHX8;ETV4	1422
PC3DM+_anchor6096	chr17	43554429	43555057	1	FALSE	0	FALSE	ecTrans	G	.	DHX8;ETV4	628
PC3DM+_anchor6097	chr17	43556157	43557300	1	FALSE	0	TRUE	ecTrans	G	.	DHX8;ETV4	1143
PC3DM+_anchor6098	chr17	43778639	43779210	1	FALSE	0	TRUE	ecTrans	P	DUSP3;CFAP97D1	CFAP97D1;DUSP3	571
PC3DM+_anchor6099	chr17	44002526	44003509	1	FALSE	0	FALSE	ecTrans	P	PYY;NAGS	NAGS;PYY	983
PC3DM+_anchor6100	chr17	44005984	44007191	1	FALSE	0	TRUE	ecTrans	P	PYY;NAGS	NAGS;PYY	1207
PC3DM+_anchor6101	chr17	44008361	44009937	1	FALSE	0	FALSE	ecTrans	G	.	NAGS;TMEM101	1576
PC3DM+_anchor6102	chr17	44065475	44066764	2	FALSE	0	TRUE	ecTrans	P	LSM12	LSM12	1289
PC3DM+_anchor6103	chr17	44067442	44068832	1	FALSE	0	FALSE	ecTrans	P	LSM12;G6PC3	G6PC3;LSM12	1390
PC3DM+_anchor6104	chr17	44070148	44071687	3	FALSE	0	TRUE	ecTrans	P	G6PC3	G6PC3	1539
PC3DM+_anchor6105	chr17	44075841	44076974	1	FALSE	0	FALSE	ecTrans	P	G6PC3	G6PC3;HDAC5	1133
PC3DM+_anchor6106	chr17	44077576	44080551	2	FALSE	0	FALSE	ecTrans	G	.	G6PC3;HDAC5	2975
PC3DM+_anchor6107	chr17	44094691	44096002	1	FALSE	0	TRUE	ecTrans	P	HDAC5	HDAC5	1311
PC3DM+_anchor6108	chr17	44138270	44140394	2	FALSE	0	TRUE	ecTrans	P	HROB	HROB	2124
PC3DM+_anchor6109	chr17	44166757	44168632	2	FALSE	0	FALSE	ecTrans	P	ASB16	ASB16	1875
PC3DM+_anchor6110	chr17	44172391	44173122	1	FALSE	0	FALSE	ecTrans	P	ASB16	ASB16	731
PC3DM+_anchor6111	chr17	44186533	44188604	2	FALSE	0	TRUE	ecTrans	P	ASB16-AS1;TMUB2	ASB16-AS1;TMUB2	2071
PC3DM+_anchor6112	chr17	44189984	44190729	1	FALSE	0	FALSE	ecTrans	P	TMUB2	ATXN7L3;TMUB2	745
PC3DM+_anchor6113	chr17	44191188	44194892	5	FALSE	0	FALSE	ecTrans	P	ATXN7L3;TMUB2	ATXN7L3;TMUB2	3704
PC3DM+_anchor6114	chr17	44197755	44199459	4	FALSE	0	TRUE	ecTrans	P	ATXN7L3;AC004596.1	AC004596.1;ATXN7L3	1704
PC3DM+_anchor6115	chr17	44199498	44200488	1	FALSE	0	TRUE	ecTrans	P	ATXN7L3;AC004596.1	AC004596.1;ATXN7L3	990
PC3DM+_anchor6116	chr17	44201096	44202778	2	FALSE	0	TRUE	ecTrans	P	ATXN7L3;AC004596.1	AC004596.1;ATXN7L3;UBTF	1682
PC3DM+_anchor6117	chr17	44204739	44206537	2	FALSE	0	FALSE	ecTrans	G	.	AC004596.1;UBTF	1798
PC3DM+_anchor6118	chr17	44208730	44210652	1	FALSE	0	TRUE	ecTrans	P	UBTF	AC004596.1;UBTF	1922
PC3DM+_anchor6119	chr17	44211893	44215260	5	FALSE	0	FALSE	ecTrans	P	UBTF	AC004596.1;UBTF	3367
PC3DM+_anchor6120	chr17	44220666	44221294	1	FALSE	0	TRUE	ecTrans	P	UBTF;AC003102.1	AC003102.1;UBTF	628
PC3DM+_anchor6121	chr17	44221698	44224331	4	FALSE	0	TRUE	ecTrans	P	UBTF;AC003102.1	AC003102.1;UBTF	2633
PC3DM+_anchor6122	chr17	44234568	44235409	1	FALSE	0	TRUE	ecTrans	I	.	.	841
PC3DM+_anchor6123	chr17	44316835	44320123	8	FALSE	0	FALSE	ecTrans	P	RUNDC3A-AS1;SLC25A39	RUNDC3A;RUNDC3A-AS1;SLC25A39	3288
PC3DM+_anchor6124	chr17	44322765	44324554	2	FALSE	0	TRUE	ecTrans	P	SLC25A39	SLC25A39	1789
PC3DM+_anchor6125	chr17	44325206	44326808	1	FALSE	0	TRUE	ecTrans	P	SLC25A39;AC003043.1	AC003043.1;SLC25A39	1602
PC3DM+_anchor6126	chr17	44343684	44344920	2	FALSE	0	TRUE	ecTrans	P	GRN	GRN	1236
PC3DM+_anchor6127	chr17	44345361	44346133	1	FALSE	0	TRUE	ecTrans	P	GRN	GRN	772
PC3DM+_anchor6128	chr17	44385405	44386502	1	FALSE	0	FALSE	ecTrans	P	ITGA2B	ITGA2B	1097
PC3DM+_anchor6129	chr17	44501559	44503000	1	FALSE	0	TRUE	ecTrans	P	GPATCH8	GPATCH8	1441
PC3DM+_anchor6130	chr17	44503364	44504660	1	FALSE	0	TRUE	ecTrans	P	GPATCH8	GPATCH8	1296
PC3DM+_anchor6131	chr17	44555847	44557598	3	FALSE	0	TRUE	ecTrans	P	FZD2	FZD2	1751
PC3DM+_anchor6132	chr17	44600108	44600966	1	FALSE	0	FALSE	ecTrans	I	.	.	858
PC3DM+_anchor6133	chr17	44685833	44690787	4	FALSE	0	TRUE	ecTrans	P	CCDC43	CCDC43;MEIOC	4954
PC3DM+_anchor6134	chr17	44706839	44707992	1	FALSE	0	FALSE	ecTrans	P	DBF4B	DBF4B	1153
PC3DM+_anchor6135	chr17	44708564	44709192	1	FALSE	0	TRUE	ecTrans	P	DBF4B	DBF4B	628
PC3DM+_anchor6136	chr17	44768219	44770022	2	FALSE	0	FALSE	ecTrans	G	.	ADAM11	1803
PC3DM+_anchor6137	chr17	44772273	44773241	1	FALSE	0	FALSE	ecTrans	G	.	ADAM11	968
PC3DM+_anchor6138	chr17	44774653	44776375	1	FALSE	0	TRUE	ecTrans	G	.	ADAM11	1722
PC3DM+_anchor6139	chr17	44899484	44902074	2	FALSE	0	TRUE	ecTrans	P	EFTUD2;CCDC103;FAM187A	CCDC103;EFTUD2;FAM187A;GFAP	2590
PC3DM+_anchor6140	chr17	44922679	44927232	1	FALSE	0	FALSE	ecTrans	G	.	KIF18B	4553
PC3DM+_anchor6141	chr17	44944293	44948049	2	FALSE	0	TRUE	ecTrans	P	KIF18B;AC015936.1	AC015936.1;KIF18B	3756
PC3DM+_anchor6142	chr17	44948465	44950082	1	FALSE	0	FALSE	ecTrans	P	KIF18B;AC015936.1	AC015936.1;KIF18B	1617
PC3DM+_anchor6143	chr17	44967277	44970668	2	FALSE	0	FALSE	ecTrans	P	C1QL1	C1QL1;NMT1	3391
PC3DM+_anchor6144	chr17	44980617	44981830	1	FALSE	0	FALSE	ecTrans	P	AC015936.2	AC015936.2;NMT1	1213
PC3DM+_anchor6145	chr17	45059971	45060558	1	FALSE	0	TRUE	ecTrans	P	DCAKD;NMT1	DCAKD;NMT1	587
PC3DM+_anchor6146	chr17	45061645	45062704	1	FALSE	0	TRUE	ecTrans	P	DCAKD;NMT1	DCAKD;NMT1	1059
PC3DM+_anchor6147	chr17	45123277	45125220	1	FALSE	0	TRUE	ecTrans	G	.	PLCD3	1943
PC3DM+_anchor6148	chr17	45127160	45132978	4	FALSE	0	TRUE	ecTrans	P	PLCD3;ACBD4	ACBD4;PLCD3	5818
PC3DM+_anchor6149	chr17	45136307	45137953	2	FALSE	0	FALSE	ecTrans	P	ACBD4	ACBD4	1646
PC3DM+_anchor6150	chr17	45141766	45144592	1	FALSE	0	FALSE	ecTrans	G	.	AC142472.1;ACBD4	2826
PC3DM+_anchor6151	chr17	45146836	45162066	31	FALSE	0	TRUE	ecTrans	P	AC142472.1;HEXIM1;AC138150.1;HEXIM2	AC138150.1;AC142472.1;HEXIM1;HEXIM2	15230
PC3DM+_anchor6152	chr17	45170480	45171741	1	FALSE	0	TRUE	ecTrans	P	AC138150.2	AC138150.2;HEXIM2	1261
PC3DM+_anchor6153	chr17	45176437	45177824	1	FALSE	0	FALSE	ecTrans	I	.	.	1387
PC3DM+_anchor6154	chr17	45197343	45199799	3	FALSE	0	TRUE	ecTrans	G	.	AC008105.3	2456
PC3DM+_anchor6155	chr17	45245534	45249280	2	FALSE	0	TRUE	ecTrans	P	FMNL1;MAP3K14-AS1	FMNL1;MAP3K14-AS1	3746
PC3DM+_anchor6156	chr17	45251987	45254050	2	FALSE	0	FALSE	ecTrans	P	MAP3K14-AS1	MAP3K14-AS1;SPATA32	2063
PC3DM+_anchor6157	chr17	45311291	45312191	2	FALSE	0	FALSE	ecTrans	G	.	MAP3K14	900
PC3DM+_anchor6158	chr17	45312488	45314000	1	FALSE	0	FALSE	ecTrans	G	.	MAP3K14	1512
PC3DM+_anchor6159	chr17	45315430	45317589	1	FALSE	0	TRUE	ecTrans	P	MAP3K14	MAP3K14	2159
PC3DM+_anchor6160	chr17	45425371	45426260	1	FALSE	0	FALSE	ecTrans	P	ARHGAP27	ARHGAP27	889
PC3DM+_anchor6161	chr17	45641622	45643271	1	FALSE	0	FALSE	ecTrans	G	.	LINC02210-CRHR1	1649
PC3DM+_anchor6162	chr17	45893555	45894749	2	FALSE	0	TRUE	ecTrans	P	MAPT-AS1;MAPT;MAPT-IT1	MAPT;MAPT-AS1;MAPT-IT1	1194
PC3DM+_anchor6163	chr17	46191647	46193507	2	FALSE	0	TRUE	ecTrans	P	KANSL1;KANSL1-AS1	KANSL1;KANSL1-AS1	1860
PC3DM+_anchor6164	chr17	46223997	46226336	2	FALSE	0	FALSE	ecTrans	P	KANSL1	KANSL1	2339
PC3DM+_anchor6165	chr17	46267355	46270279	3	FALSE	0	TRUE	ecTrans	I	.	.	2924
PC3DM+_anchor6166	chr17	46770066	46772753	2	FALSE	0	TRUE	ecTrans	G	.	WNT3	2687
PC3DM+_anchor6167	chr17	46922223	46922837	1	FALSE	0	TRUE	ecTrans	P	AC005670.1;GOSR2;AC005670.2	AC005670.1;AC005670.2;GOSR2	614
PC3DM+_anchor6168	chr17	46922936	46923934	2	FALSE	0	TRUE	ecTrans	P	AC005670.1;GOSR2;AC005670.2	AC005670.1;AC005670.2;GOSR2	998
PC3DM+_anchor6169	chr17	46942042	46943002	1	FALSE	0	FALSE	ecTrans	G	.	AC005670.2;GOSR2	960
PC3DM+_anchor6170	chr17	47066439	47069122	3	FALSE	0	TRUE	ecTrans	P	AC005670.3	AC005670.3	2683
PC3DM+_anchor6171	chr17	47098726	47099712	2	FALSE	0	TRUE	ecTrans	P	AC005670.3	AC005670.3	986
PC3DM+_anchor6172	chr17	47321945	47323280	1	FALSE	0	FALSE	ecTrans	P	THCAT158;EFCAB13	EFCAB13;THCAT158	1335
PC3DM+_anchor6173	chr17	47323685	47325472	1	FALSE	0	TRUE	ecTrans	P	THCAT158;EFCAB13	EFCAB13;THCAT158	1787
PC3DM+_anchor6174	chr17	47530327	47531233	2	FALSE	0	FALSE	ecTrans	P	NPEPPS	NPEPPS	906
PC3DM+_anchor6175	chr17	47531604	47532695	2	FALSE	0	FALSE	ecTrans	P	NPEPPS	NPEPPS	1091
PC3DM+_anchor6176	chr17	47647757	47653774	16	FALSE	0	TRUE	ecTrans	P	AC025682.1;KPNB1	AC025682.1;KPNB1	6017
PC3DM+_anchor6177	chr17	47687972	47689011	1	FALSE	0	FALSE	ecTrans	G	.	KPNB1	1039
PC3DM+_anchor6178	chr17	47820144	47821618	1	FALSE	0	FALSE	ecTrans	P	OSBPL7	MRPL10;OSBPL7	1474
PC3DM+_anchor6179	chr17	47829565	47830899	3	FALSE	0	FALSE	ecTrans	P	MRPL10;LRRC46	LRRC46;MRPL10	1334
PC3DM+_anchor6180	chr17	47831671	47835286	6	FALSE	0	TRUE	ecTrans	P	MRPL10;LRRC46	LRRC46;MRPL10;SCRN2	3615
PC3DM+_anchor6181	chr17	47893011	47895499	3	FALSE	0	TRUE	ecTrans	P	AC018521.5;SP2	AC018521.5;SP2;SP2-AS1	2488
PC3DM+_anchor6182	chr17	47896556	47899203	4	FALSE	0	TRUE	ecTrans	P	AC018521.5;SP2	AC018521.5;SP2;SP2-AS1	2647
PC3DM+_anchor6183	chr17	47941379	47943659	4	FALSE	0	TRUE	ecTrans	P	AC018521.1;SP2-AS1;PNPO	AC018521.1;PNPO;SP2-AS1	2280
PC3DM+_anchor6184	chr17	47947570	47952554	7	FALSE	0	TRUE	ecTrans	P	AC018521.1;AC018521.2	AC018521.1;AC018521.2;PNPO;PRR15L	4984
PC3DM+_anchor6185	chr17	47965309	47971172	3	FALSE	0	TRUE	ecTrans	P	CDK5RAP3	AC018521.1;CDK5RAP3	5863
PC3DM+_anchor6186	chr17	48002240	48003130	1	FALSE	0	TRUE	ecTrans	I	.	.	890
PC3DM+_anchor6187	chr17	48003930	48005739	2	FALSE	0	TRUE	ecTrans	I	.	.	1809
PC3DM+_anchor6188	chr17	48044930	48047007	1	FALSE	0	FALSE	ecTrans	P	NFE2L1-DT;NFE2L1	NFE2L1;NFE2L1-DT	2077
PC3DM+_anchor6189	chr17	48048385	48050420	3	FALSE	0	TRUE	ecTrans	P	NFE2L1-DT;NFE2L1	NFE2L1;NFE2L1-DT	2035
PC3DM+_anchor6190	chr17	48101616	48103060	1	FALSE	0	TRUE	ecTrans	P	CBX1;SNX11	CBX1;SNX11	1444
PC3DM+_anchor6191	chr17	48107581	48108174	1	FALSE	0	TRUE	ecTrans	P	SNX11	SNX11	593
PC3DM+_anchor6192	chr17	48712308	48732290	59	FALSE	19	TRUE	ecTrans	P	PRAC1;PRAC2;AC091179.3;HOXB13;AC091179.1;AC091179.4	AC091179.1;AC091179.3;AC091179.4;HOXB13;PRAC1;PRAC2	19982
PC3DM+_anchor6193	chr17	48732388	48737785	17	FALSE	19	TRUE	ecTrans	P	AC091179.1	AC091179.1	5397
PC3DM+_anchor6194	chr17	48738607	48741650	5	FALSE	19	TRUE	ecTrans	I	.	.	3043
PC3DM+_anchor6195	chr17	48742709	48745523	5	FALSE	67	TRUE	ecTrans	I	.	.	2814
PC3DM+_anchor6196	chr17	48746413	48752237	11	FALSE	67	TRUE	ecTrans	I	.	.	5824
PC3DM+_anchor6197	chr17	48752878	48754010	3	FALSE	67	TRUE	ecTrans	I	.	.	1132
PC3DM+_anchor6198	chr17	48754285	48755677	1	FALSE	67	TRUE	ecTrans	I	.	.	1392
PC3DM+_anchor6199	chr17	48755943	48758575	5	FALSE	67	TRUE	ecTrans	I	.	.	2632
PC3DM+_anchor6200	chr17	48760096	48761601	1	FALSE	0	TRUE	ecTrans	G	.	TTLL6	1505
PC3DM+_anchor6201	chr17	48791331	48791912	1	FALSE	0	TRUE	ecTrans	P	TTLL6	TTLL6	581
PC3DM+_anchor6202	chr17	48795789	48796665	1	FALSE	0	TRUE	ecTrans	P	TTLL6	TTLL6	876
PC3DM+_anchor6203	chr17	48816085	48817883	1	FALSE	0	TRUE	ecTrans	P	TTLL6	TTLL6	1798
PC3DM+_anchor6204	chr17	48830002	48831090	2	FALSE	0	TRUE	ecTrans	P	CALCOCO2	CALCOCO2	1088
PC3DM+_anchor6205	chr17	48890192	48898899	10	FALSE	0	TRUE	ecTrans	P	ATP5MC1	ATP5MC1	8707
PC3DM+_anchor6206	chr17	48899348	48907103	4	FALSE	0	FALSE	ecTrans	P	UBE2Z	UBE2Z	7755
PC3DM+_anchor6207	chr17	48907138	48909993	7	FALSE	0	TRUE	ecTrans	P	UBE2Z	UBE2Z	2855
PC3DM+_anchor6208	chr17	48927929	48931089	4	FALSE	0	FALSE	ecTrans	P	AC091133.1	AC091133.1;SNF8;UBE2Z	3160
PC3DM+_anchor6209	chr17	48943048	48945328	1	FALSE	0	TRUE	ecTrans	P	SNF8	SNF8	2280
PC3DM+_anchor6210	chr17	48946038	48947399	1	FALSE	0	FALSE	ecTrans	P	SNF8	SNF8	1361
PC3DM+_anchor6211	chr17	49034330	49036002	1	FALSE	0	FALSE	ecTrans	G	.	IGF2BP1	1672
PC3DM+_anchor6212	chr17	49192000	49194749	3	FALSE	0	TRUE	ecTrans	I	.	.	2749
PC3DM+_anchor6213	chr17	49360575	49362111	1	FALSE	0	TRUE	ecTrans	P	ZNF652;AC091180.2	AC091180.2;ZNF652	1536
PC3DM+_anchor6214	chr17	49362206	49363019	1	FALSE	0	TRUE	ecTrans	P	ZNF652;AC091180.2	AC091180.2;ZNF652	813
PC3DM+_anchor6215	chr17	49415255	49420256	1	FALSE	0	FALSE	ecTrans	P	Y_RNA;PHB	AC091180.5;PHB;Y_RNA	5001
PC3DM+_anchor6216	chr17	49567343	49568637	1	FALSE	0	FALSE	ecTrans	P	AC006487.2	AC006487.1;AC006487.2	1294
PC3DM+_anchor6217	chr17	49676698	49679075	2	FALSE	0	TRUE	ecTrans	P	SPOP	SPOP	2377
PC3DM+_anchor6218	chr17	49699166	49701042	2	FALSE	0	FALSE	ecTrans	G	.	SLC35B1	1876
PC3DM+_anchor6219	chr17	49705957	49708561	3	FALSE	0	TRUE	ecTrans	P	SLC35B1;AC015795.1	AC015795.1;FAM117A;SLC35B1	2604
PC3DM+_anchor6220	chr17	49762408	49764133	1	FALSE	0	TRUE	ecTrans	P	FAM117A	FAM117A	1725
PC3DM+_anchor6221	chr17	49787880	49790589	6	FALSE	0	TRUE	ecTrans	P	FAM117A;KAT7	FAM117A;KAT7	2709
PC3DM+_anchor6222	chr17	50025484	50027122	1	FALSE	0	TRUE	ecTrans	I	.	.	1638
PC3DM+_anchor6223	chr17	50050551	50052221	3	FALSE	0	TRUE	ecTrans	G	.	PICART1	1670
PC3DM+_anchor6224	chr17	50053583	50054988	1	FALSE	0	FALSE	ecTrans	P	PICART1;ITGA3	ITGA3;PICART1	1405
PC3DM+_anchor6225	chr17	50062995	50064848	1	FALSE	0	TRUE	ecTrans	G	.	ITGA3	1853
PC3DM+_anchor6226	chr17	50094814	50095712	1	FALSE	0	TRUE	ecTrans	P	AC002401.4;PDK2	AC002401.4;PDK2	898
PC3DM+_anchor6227	chr17	50131444	50134798	7	FALSE	0	FALSE	ecTrans	P	SAMD14;AC002401.1	AC002401.1;PPP1R9B;SAMD14	3354
PC3DM+_anchor6228	chr17	50148390	50149886	2	FALSE	0	TRUE	ecTrans	P	PPP1R9B	AC002401.1;PPP1R9B	1496
PC3DM+_anchor6229	chr17	50149917	50151246	1	FALSE	0	TRUE	ecTrans	P	PPP1R9B	PPP1R9B	1329
PC3DM+_anchor6230	chr17	50151344	50154986	2	FALSE	0	TRUE	ecTrans	P	PPP1R9B	PPP1R9B	3642
PC3DM+_anchor6231	chr17	50161750	50163345	1	FALSE	0	TRUE	ecTrans	P	AC015909.2;SGCA;AC015909.3	AC015909.2;AC015909.3;SGCA	1595
PC3DM+_anchor6232	chr17	50276048	50277552	1	FALSE	0	FALSE	ecTrans	P	TMEM92	TMEM92	1504
PC3DM+_anchor6233	chr17	50288581	50290966	3	FALSE	0	TRUE	ecTrans	P	TMEM92-AS1	TMEM92-AS1	2385
PC3DM+_anchor6234	chr17	50345067	50346367	1	FALSE	0	TRUE	ecTrans	P	XYLT2	XYLT2	1300
PC3DM+_anchor6235	chr17	50346846	50348761	2	FALSE	0	TRUE	ecTrans	P	XYLT2	XYLT2	1915
PC3DM+_anchor6236	chr17	50361146	50362060	2	FALSE	0	FALSE	ecTrans	G	.	XYLT2	914
PC3DM+_anchor6237	chr17	50371797	50375135	7	FALSE	0	TRUE	ecTrans	P	MRPL27;EME1	EME1;LRRC59;MRPL27	3338
PC3DM+_anchor6238	chr17	50390157	50392303	3	FALSE	0	TRUE	ecTrans	G	.	LRRC59	2146
PC3DM+_anchor6239	chr17	50394834	50398229	4	FALSE	0	TRUE	ecTrans	P	LRRC59;AC004707.1	AC004707.1;LRRC59	3395
PC3DM+_anchor6240	chr17	50427020	50428148	1	FALSE	0	TRUE	ecTrans	P	ACSF2	ACSF2	1128
PC3DM+_anchor6241	chr17	50478306	50479031	1	FALSE	0	TRUE	ecTrans	P	AC021491.4;RSAD1	AC021491.4;RSAD1	725
PC3DM+_anchor6242	chr17	50479883	50481572	1	FALSE	0	TRUE	ecTrans	P	RSAD1	AC021491.4;RSAD1	1689
PC3DM+_anchor6243	chr17	50507746	50508385	1	FALSE	0	FALSE	ecTrans	P	AC021491.1;MYCBPAP	AC021491.1;MYCBPAP	639
PC3DM+_anchor6244	chr17	50541431	50542811	1	FALSE	0	TRUE	ecTrans	G	.	EPN3	1380
PC3DM+_anchor6245	chr17	50547932	50548933	1	FALSE	0	FALSE	ecTrans	P	SPATA20	SPATA20	1001
PC3DM+_anchor6246	chr17	50635560	50640586	12	FALSE	41	TRUE	ecTrans	P	ABCC3	ABCC3	5026
PC3DM+_anchor6247	chr17	50649701	50650307	1	FALSE	41	TRUE	ecTrans	G	.	ABCC3	606
PC3DM+_anchor6248	chr17	50660437	50661382	1	FALSE	41	TRUE	ecTrans	P	ABCC3	ABCC3	945
PC3DM+_anchor6249	chr17	50668920	50674092	2	FALSE	41	TRUE	ecTrans	P	ABCC3	ABCC3	5172
PC3DM+_anchor6250	chr17	50690859	50693879	3	FALSE	41	TRUE	ecTrans	P	AC005921.2	ABCC3;AC005921.2;ANKRD40	3020
PC3DM+_anchor6251	chr17	50707638	50710249	5	FALSE	0	TRUE	ecTrans	P	ANKRD40	ANKRD40	2611
PC3DM+_anchor6252	chr17	50860200	50860911	1	FALSE	0	FALSE	ecTrans	G	.	TOB1	711
PC3DM+_anchor6253	chr17	50863400	50868046	7	FALSE	0	TRUE	ecTrans	P	TOB1;TOB1-AS1	TOB1;TOB1-AS1	4646
PC3DM+_anchor6254	chr17	50892680	50893565	1	FALSE	0	TRUE	ecTrans	G	.	TOB1-AS1	885
PC3DM+_anchor6255	chr17	50930526	50931166	1	FALSE	0	FALSE	ecTrans	I	.	.	640
PC3DM+_anchor6256	chr17	51121760	51123149	2	FALSE	0	TRUE	ecTrans	P	SPAG9	SPAG9	1389
PC3DM+_anchor6257	chr17	51154360	51156048	1	FALSE	0	TRUE	ecTrans	P	NME1;NME1-NME2	NME1;NME1-NME2	1688
